,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
595,14330,Garbi Rath,29,2,6,Fri,Bikaner,KOTA,UDP,Daily,3,34,22988,432,32,32,1,15,73,29,5,2019
596,35883,Garbi Rath,10,3,7,Sat,Bikaner,Jpr,JSM,Daily,2,33,19228,432,23,22,3,21,65,21,7,2021
597,50907,Rajdhani Express,23,3,7,Sat,Bikaner,BKN,Jpr,Weekly,3,28,10891,432,25,33,2,8,71,28,9,2021
598,40678,Kota SGNR SF SPL,19,2,6,Fri,Bikaner,JDP,Jpr,Twice in week,4,39,25518,432,29,30,2,13,71,19,9,2019
599,59104,Rajdhani Express,21,1,6,Sat,Bikaner,JDP,JSM,Twice in week,4,31,21127,432,29,22,1,23,68,4,4,2020
600,10306,Partap SF Express,15,1,5,Mon,Bikaner,BKN,Jpr,Twice in week,1,24,20708,432,28,22,3,4,69,25,7,2022
601,58723,Shatabdi Express,15,1,9,Thu,Bikaner,DLI,DLI,Twice in week,1,4,22414,432,24,28,3,5,73,24,2,2021
602,61911,Partap SF Express,17,3,5,Mon,Bikaner,JDP,BKN,Twice in week,2,11,23280,432,30,27,2,20,66,25,7,2022
603,56396,Garbi Rath,18,1,8,Sat,Bikaner,DLI,BKN,Daily,2,35,25293,432,33,23,4,7,65,22,2,2022
604,94560,Partap SF Express,28,2,6,Mon,Bikaner,KOTA,KOTA,Daily,1,4,21014,432,33,25,3,10,67,13,10,2019
605,47139,Vande Bharat Express,21,1,7,Mon,Bikaner,KOTA,KOTA,Weekly,4,26,15684,432,25,27,3,15,67,21,2,2022
606,81255,BKN SF Express,23,1,5,Tue,Bikaner,UDP,KOTA,Weekly,2,6,26700,432,20,31,4,22,72,24,10,2022
607,88729,LEELAN SF Express,11,3,5,Sun,Bikaner,KOTA,UDP,Weekly,4,41,22152,432,27,29,4,11,70,4,11,2022
608,73239,Vande Bharat Express,24,3,9,Thu,Bikaner,JDP,DLI,Twice in week,1,12,12370,432,20,26,2,15,66,26,6,2021
609,52210,Garbi Rath,19,1,6,Sat,Bikaner,Jpr,BKN,Weekly,3,12,15538,432,28,24,3,10,67,10,10,2020
610,21570,Kota SGNR SF SPL,16,1,8,Thu,Bikaner,BKN,Jpr,Twice in week,2,9,16991,432,28,31,4,4,74,16,11,2021
611,55661,Vande Bharat Express,23,3,8,Fri,Bikaner,BKN,KOTA,Twice in week,3,39,13449,432,22,33,1,9,65,13,9,2019
612,93683,Suratgarh Express,28,3,6,Thu,Bikaner,UDP,JDP,Weekly,4,13,12772,432,32,31,4,12,70,6,10,2022
613,77331,Vande Bharat Express,14,1,6,Thu,Bikaner,BKN,JDP,Twice in week,2,5,29046,432,28,30,2,17,66,23,1,2021
614,20823,Kota SGNR SF SPL,21,2,6,Mon,Bikaner,UDP,Jpr,Daily,4,14,27800,432,32,21,2,6,67,15,10,2022
615,72168,Suratgarh Express,27,2,7,Thu,Bikaner,BKN,Jpr,Daily,2,25,19223,432,27,28,2,19,70,25,3,2021
616,33603,Partap SF Express,23,2,6,Thu,Bikaner,UDP,JDP,Twice in week,3,11,12619,432,32,20,3,22,66,25,11,2021
617,79229,LEELAN SF Express,16,1,8,Thu,Bikaner,BKN,JDP,Weekly,3,38,23105,432,24,29,2,17,70,30,4,2019
618,14918,Kota SGNR SF SPL,19,1,9,Tue,Bikaner,UDP,BKN,Twice in week,2,28,21821,432,29,25,1,22,67,4,8,2020
619,91837,Garbi Rath,21,3,7,Mon,Bikaner,DLI,JSM,Weekly,3,21,17353,432,30,22,1,15,68,7,7,2020
620,39605,Vande Bharat Express,12,1,8,Tue,Bikaner,KOTA,BKN,Weekly,3,32,13321,432,30,32,1,5,71,4,11,2021
621,17097,Partap SF Express,13,2,5,Mon,Bikaner,JDP,JSM,Weekly,1,11,19455,432,31,30,1,8,70,5,4,2021
622,62738,Garbi Rath,16,3,6,Wed,Bikaner,UDP,JDP,Daily,3,6,24616,432,27,34,1,7,68,29,1,2021
623,32877,Partap SF Express,11,3,5,Mon,Bikaner,UDP,UDP,Twice in week,4,37,18332,432,20,21,1,17,67,21,5,2019
624,99742,Partap SF Express,11,3,8,Sun,Bikaner,UDP,UDP,Daily,3,22,18328,432,30,21,3,18,74,9,5,2020
625,47225,Double Decker,27,3,7,Fri,Bikaner,JDP,JDP,Weekly,2,6,16276,432,29,30,4,6,65,15,10,2020
626,66535,Shatabdi Express,16,2,5,Tue,Bikaner,Jpr,KOTA,Twice in week,4,40,16274,432,26,29,3,20,68,17,7,2020
627,95019,Partap SF Express,16,1,7,Tue,Bikaner,JSM,JSM,Daily,1,6,10288,432,27,28,1,14,68,21,5,2020
628,79270,BKN SF Express,19,1,5,Sun,Bikaner,KOTA,DLI,Daily,3,21,20696,432,31,22,1,5,68,14,9,2021
629,36758,Suratgarh Express,19,3,8,Thu,Bikaner,JDP,UDP,Twice in week,4,5,12989,432,22,33,4,7,70,10,10,2022
630,16235,Double Decker,16,2,8,Thu,Bikaner,Jpr,JSM,Weekly,3,3,12109,432,28,27,1,21,67,16,4,2021
631,32417,Kota SGNR SF SPL,19,2,6,Fri,Bikaner,JDP,BKN,Daily,4,33,25148,432,28,22,3,22,66,30,4,2020
632,65723,Partap SF Express,27,1,5,Thu,Bikaner,Jpr,JDP,Twice in week,4,40,14028,432,22,33,3,23,66,14,1,2019
633,18525,Rajdhani Express,28,1,9,Mon,Bikaner,DLI,UDP,Weekly,3,41,24716,432,24,21,2,5,66,13,5,2020
634,11071,Suratgarh Express,29,1,5,Mon,Bikaner,BKN,UDP,Twice in week,1,32,29338,432,21,34,4,14,72,15,11,2019
635,65263,Rajdhani Express,21,2,8,Thu,Bikaner,BKN,JSM,Daily,2,21,26114,432,24,28,4,22,69,2,6,2021
636,28010,LEELAN SF Express,24,1,7,Wed,Bikaner,JSM,DLI,Daily,1,18,20480,432,32,31,2,10,74,28,3,2021
637,35124,Double Decker,15,1,9,Fri,Bikaner,JSM,JDP,Weekly,2,20,21086,432,33,22,4,9,70,28,4,2021
638,16820,Kota SGNR SF SPL,15,1,9,Wed,Bikaner,DLI,Jpr,Weekly,1,8,25815,432,31,32,4,6,72,27,11,2022
639,30328,BKN SF Express,21,3,6,Mon,Bikaner,BKN,UDP,Twice in week,1,12,19702,432,26,21,2,23,74,12,2,2022
640,57782,Garbi Rath,13,3,7,Thu,Bikaner,JSM,KOTA,Daily,4,9,27776,432,31,21,4,5,65,23,1,2022
641,30523,Suratgarh Express,19,3,8,Thu,Bikaner,JSM,Jpr,Twice in week,1,24,26056,432,28,20,1,17,74,20,1,2021
642,94333,Partap SF Express,17,3,9,Wed,Bikaner,JSM,KOTA,Weekly,4,29,29897,432,34,31,1,10,70,24,2,2019
643,75837,Kota SGNR SF SPL,29,2,9,Thu,Bikaner,BKN,KOTA,Daily,1,26,18355,432,32,33,3,13,70,11,10,2022
644,68368,Kota SGNR SF SPL,27,3,6,Tue,Bikaner,JSM,BKN,Daily,3,8,24766,432,25,33,2,7,68,6,11,2021
645,68056,Rajdhani Express,18,1,8,Sat,Bikaner,Jpr,DLI,Weekly,1,14,15418,432,22,25,4,13,65,16,5,2021
646,14827,BKN SF Express,18,1,5,Fri,Bikaner,JSM,DLI,Daily,2,27,17629,432,33,20,4,23,71,21,7,2019
647,64463,Shatabdi Express,22,3,8,Sat,Bikaner,BKN,JDP,Twice in week,2,35,24742,432,26,25,4,6,67,25,3,2021
648,92479,LEELAN SF Express,24,3,6,Sun,Bikaner,KOTA,BKN,Weekly,2,41,18840,432,34,27,4,14,71,20,6,2021
649,94070,Shatabdi Express,16,1,7,Fri,Bikaner,KOTA,UDP,Daily,2,38,20982,432,28,25,1,18,74,5,10,2021
650,38996,BKN SF Express,25,2,9,Wed,Bikaner,KOTA,KOTA,Daily,1,33,14312,432,25,31,4,23,72,24,5,2022
651,23996,Rajdhani Express,26,2,9,Mon,Bikaner,UDP,Jpr,Daily,3,17,11507,432,28,24,1,23,71,29,3,2019
652,25079,BKN SF Express,19,2,5,Wed,Bikaner,JDP,JSM,Twice in week,2,4,23741,432,31,28,4,9,68,16,9,2021
653,42088,Vande Bharat Express,16,1,7,Sat,Bikaner,BKN,DLI,Daily,1,8,14455,432,20,31,1,19,71,29,2,2020
654,41474,Kota SGNR SF SPL,14,2,7,Tue,Bikaner,Jpr,JDP,Twice in week,4,26,24159,432,29,23,3,14,74,8,8,2019
655,53684,Vande Bharat Express,10,3,9,Wed,Bikaner,JDP,JDP,Weekly,4,26,21136,432,28,25,2,5,73,8,3,2022
656,64128,Partap SF Express,25,3,8,Tue,Bikaner,KOTA,UDP,Twice in week,1,12,25103,432,26,24,4,12,68,8,4,2022
657,56331,LEELAN SF Express,21,2,5,Thu,Bikaner,JSM,JDP,Twice in week,4,38,18261,432,32,30,3,4,72,18,7,2019
658,61516,Kota SGNR SF SPL,11,2,8,Mon,Bikaner,UDP,JSM,Daily,3,21,13081,432,26,23,2,11,67,23,9,2022
659,67157,Kota SGNR SF SPL,29,1,8,Sat,Bikaner,KOTA,UDP,Twice in week,1,27,20660,432,26,31,3,10,72,12,11,2022
660,61712,Garbi Rath,23,3,8,Thu,Bikaner,Jpr,Jpr,Weekly,2,12,12757,432,22,24,2,5,67,29,8,2022
661,85613,Kota SGNR SF SPL,19,1,6,Tue,Bikaner,KOTA,JDP,Weekly,3,3,21556,432,32,25,2,7,68,19,1,2019
662,68097,LEELAN SF Express,19,2,5,Sat,Bikaner,BKN,Jpr,Weekly,3,18,26238,432,27,20,2,15,73,8,5,2022
663,53013,Suratgarh Express,20,2,8,Sat,Bikaner,BKN,JSM,Weekly,3,14,19853,432,32,26,3,9,72,18,5,2021
664,58508,LEELAN SF Express,25,2,5,Fri,Bikaner,JSM,Jpr,Weekly,1,19,13866,432,25,22,3,11,73,15,5,2021
665,16236,Rajdhani Express,11,2,9,Tue,Bikaner,BKN,BKN,Daily,4,40,20649,432,32,21,4,8,72,12,2,2022
666,38289,BKN SF Express,15,1,9,Thu,Bikaner,KOTA,Jpr,Daily,1,14,27907,432,27,24,2,22,66,10,7,2022
667,89743,LEELAN SF Express,21,1,7,Tue,Bikaner,JDP,DLI,Weekly,1,3,19216,432,23,33,1,7,68,5,5,2020
668,11969,BKN SF Express,18,1,5,Mon,Bikaner,BKN,UDP,Daily,3,35,23640,432,29,24,4,6,65,19,6,2021
669,67853,Garbi Rath,25,3,5,Fri,Bikaner,BKN,DLI,Weekly,2,20,18157,432,33,24,2,11,65,17,1,2022
670,96345,Garbi Rath,16,2,6,Sun,Bikaner,KOTA,JSM,Weekly,4,5,14353,432,32,34,3,19,74,12,1,2021
671,37049,LEELAN SF Express,29,1,7,Thu,Bikaner,DLI,JDP,Daily,4,37,22179,432,30,24,1,7,66,14,3,2019
672,69940,LEELAN SF Express,26,1,9,Tue,Bikaner,UDP,BKN,Twice in week,3,11,18399,432,25,20,2,14,71,12,2,2021
673,80022,Vande Bharat Express,13,3,7,Tue,Bikaner,UDP,JSM,Weekly,3,32,17996,432,34,33,2,20,67,4,8,2020
674,29746,Garbi Rath,26,2,5,Wed,Bikaner,Jpr,BKN,Twice in week,4,10,28690,432,20,23,2,17,72,28,8,2022
675,28810,LEELAN SF Express,11,3,7,Sun,Bikaner,JDP,Jpr,Weekly,1,37,14471,432,28,24,3,8,72,21,8,2020
676,89964,Double Decker,16,3,5,Sat,Bikaner,UDP,BKN,Twice in week,3,14,19686,432,28,20,2,11,72,12,3,2020
677,25337,LEELAN SF Express,24,1,7,Wed,Bikaner,BKN,UDP,Weekly,4,39,17117,432,29,24,2,18,72,1,7,2019
678,25383,Rajdhani Express,18,1,6,Sun,Bikaner,UDP,DLI,Twice in week,3,18,15593,432,31,32,4,19,65,3,8,2019
679,44712,Partap SF Express,24,3,7,Sat,Bikaner,KOTA,UDP,Weekly,2,27,12543,432,33,24,4,23,65,30,4,2021
680,27556,BKN SF Express,24,3,7,Sat,Bikaner,JSM,KOTA,Daily,1,3,22099,432,22,20,4,4,66,26,8,2020
681,49992,Suratgarh Express,28,2,9,Wed,Bikaner,JSM,BKN,Weekly,3,36,11995,432,27,29,3,19,72,19,3,2022
682,16611,Double Decker,25,3,9,Sat,Bikaner,DLI,Jpr,Daily,4,40,23722,432,33,23,2,14,68,5,8,2020
683,90007,Partap SF Express,18,1,8,Thu,Bikaner,BKN,JDP,Twice in week,4,5,18333,432,26,31,2,14,65,25,8,2020
684,86325,Rajdhani Express,26,2,6,Sat,Bikaner,UDP,KOTA,Twice in week,4,18,17992,432,31,33,2,20,66,5,1,2019
685,86961,Rajdhani Express,27,2,5,Mon,Bikaner,JDP,JDP,Daily,2,38,22310,432,34,26,3,23,74,24,10,2021
686,59961,Suratgarh Express,15,3,6,Tue,Bikaner,JSM,JSM,Weekly,4,10,22826,432,20,27,3,14,65,25,1,2020
687,99463,Rajdhani Express,28,1,8,Sun,Bikaner,BKN,JSM,Daily,3,14,25566,432,32,28,3,14,73,13,6,2022
688,26681,Garbi Rath,14,3,8,Tue,Bikaner,UDP,BKN,Weekly,4,4,11078,432,33,20,3,12,72,23,5,2022
689,95100,Rajdhani Express,15,1,5,Sat,Bikaner,KOTA,JDP,Weekly,1,16,27271,432,30,24,2,22,70,19,1,2021
690,46130,Shatabdi Express,19,2,8,Tue,Bikaner,DLI,DLI,Daily,4,11,14253,432,20,25,3,5,68,4,8,2019
691,83397,BKN SF Express,13,3,8,Fri,Bikaner,KOTA,BKN,Weekly,1,21,25604,432,24,32,1,8,73,25,2,2022
692,56005,Rajdhani Express,28,3,7,Sun,Bikaner,UDP,JSM,Twice in week,4,36,29401,432,20,32,4,18,67,22,9,2020
693,41428,BKN SF Express,16,1,8,Tue,Bikaner,JSM,BKN,Daily,1,8,15520,432,25,22,4,11,69,17,3,2019
694,49353,Partap SF Express,17,3,8,Thu,Bikaner,DLI,Jpr,Twice in week,2,34,16550,432,32,30,2,5,66,24,1,2021
695,16170,Kota SGNR SF SPL,18,2,8,Wed,Bikaner,JSM,DLI,Weekly,2,6,18450,432,22,31,2,18,72,19,5,2022
696,78842,Suratgarh Express,12,1,7,Tue,Bikaner,BKN,JDP,Twice in week,3,12,23736,432,33,33,1,16,69,18,7,2019
697,93337,Garbi Rath,21,3,9,Thu,Bikaner,UDP,KOTA,Weekly,3,13,22862,432,27,32,3,5,74,16,11,2020
698,68075,Rajdhani Express,20,2,6,Mon,Bikaner,KOTA,JSM,Weekly,3,3,23188,432,33,28,4,5,69,6,8,2021
699,51792,Suratgarh Express,18,3,5,Sat,Bikaner,JDP,UDP,Weekly,1,37,15992,432,24,24,3,11,71,4,5,2019
700,59265,LEELAN SF Express,29,1,7,Thu,Bikaner,UDP,KOTA,Daily,2,39,22476,432,20,24,1,4,69,17,2,2020
701,98108,Double Decker,18,1,5,Tue,Bikaner,BKN,UDP,Weekly,4,8,13433,432,27,30,4,13,72,18,2,2021
702,32195,Suratgarh Express,24,1,8,Tue,Bikaner,KOTA,JSM,Weekly,2,4,25175,432,26,31,1,4,65,10,2,2019
703,45522,Vande Bharat Express,11,1,5,Mon,Bikaner,BKN,KOTA,Daily,4,39,17237,432,34,28,1,16,69,27,7,2019
704,53637,Vande Bharat Express,18,3,8,Mon,Bikaner,JDP,JDP,Twice in week,3,22,26323,432,21,20,4,5,71,25,11,2020
705,60854,Shatabdi Express,27,1,5,Sat,Bikaner,JDP,DLI,Twice in week,3,10,25943,432,27,25,4,5,72,2,5,2021
706,20388,Shatabdi Express,23,3,6,Sat,Bikaner,Jpr,KOTA,Weekly,4,12,18730,432,25,24,1,20,65,19,4,2022
707,76657,Partap SF Express,25,2,9,Sun,Bikaner,JDP,KOTA,Daily,1,26,25717,432,26,23,1,11,67,23,8,2020
708,14126,Kota SGNR SF SPL,20,3,6,Thu,Bikaner,Jpr,BKN,Twice in week,4,14,10251,432,25,31,3,16,65,21,5,2020
709,30533,LEELAN SF Express,27,3,8,Sat,Bikaner,Jpr,BKN,Daily,2,20,28742,432,28,30,3,5,71,14,7,2020
710,83484,Shatabdi Express,21,3,5,Mon,Bikaner,JSM,UDP,Weekly,1,33,18922,432,33,29,2,6,70,2,11,2021
711,47236,BKN SF Express,11,1,7,Sat,Bikaner,UDP,UDP,Twice in week,3,40,21761,432,23,22,4,8,74,13,8,2021
712,61348,Partap SF Express,25,3,9,Mon,Bikaner,JSM,Jpr,Weekly,4,11,20875,432,34,29,2,14,69,15,2,2020
713,75284,Shatabdi Express,26,1,9,Tue,Bikaner,DLI,UDP,Daily,4,22,15818,432,21,29,4,16,68,26,9,2019
714,86308,Shatabdi Express,27,2,8,Mon,Bikaner,KOTA,Jpr,Twice in week,3,14,24170,432,28,30,3,17,71,8,1,2021
715,54453,Double Decker,15,1,8,Tue,Bikaner,JDP,KOTA,Daily,2,34,22828,432,33,33,2,13,66,16,1,2021
716,21628,BKN SF Express,11,2,6,Fri,Bikaner,JSM,Jpr,Twice in week,2,21,22033,432,27,34,1,6,72,13,8,2020
717,50283,Partap SF Express,15,2,8,Sun,Bikaner,Jpr,KOTA,Weekly,1,3,16004,432,28,29,2,8,65,19,9,2021
718,49894,Double Decker,25,1,5,Fri,Bikaner,UDP,BKN,Daily,4,39,18303,432,33,26,2,4,68,10,3,2022
719,18679,Garbi Rath,23,1,9,Tue,Bikaner,KOTA,KOTA,Daily,3,3,12480,432,31,25,2,9,69,18,2,2022
720,28601,Rajdhani Express,18,3,7,Sun,Bikaner,BKN,KOTA,Weekly,4,11,16916,432,21,34,4,6,70,28,7,2021
721,27635,Vande Bharat Express,14,3,6,Sun,Bikaner,BKN,UDP,Daily,1,23,17244,432,27,34,4,11,71,24,11,2019
722,89561,LEELAN SF Express,12,2,6,Sun,Bikaner,KOTA,DLI,Weekly,2,28,14481,432,22,33,1,7,68,1,3,2020
723,52956,Kota SGNR SF SPL,19,3,5,Mon,Bikaner,Jpr,KOTA,Twice in week,3,38,24479,432,25,23,1,7,66,6,10,2021
724,23057,Kota SGNR SF SPL,27,3,8,Fri,Bikaner,JSM,Jpr,Twice in week,4,4,26969,432,31,25,1,19,73,30,5,2022
725,79704,Partap SF Express,27,1,6,Wed,Bikaner,UDP,UDP,Daily,3,21,12859,432,22,31,2,17,68,22,1,2021
726,95511,Shatabdi Express,13,1,8,Mon,Bikaner,JSM,KOTA,Weekly,3,6,24090,432,34,23,2,13,66,3,2,2020
727,86291,Partap SF Express,13,2,7,Thu,Bikaner,JSM,Jpr,Daily,2,16,11850,432,34,22,3,8,73,14,7,2019
728,70147,LEELAN SF Express,17,1,5,Mon,Bikaner,BKN,JDP,Daily,1,10,24087,432,30,23,4,22,66,5,11,2019
729,48838,Garbi Rath,25,1,5,Sat,Bikaner,UDP,DLI,Twice in week,2,11,22097,432,33,32,3,9,66,16,5,2021
730,58859,Rajdhani Express,18,2,6,Sun,Bikaner,Jpr,Jpr,Daily,1,11,25168,432,28,21,2,16,65,16,6,2022
731,12360,Garbi Rath,29,2,6,Tue,Bikaner,UDP,JDP,Daily,2,38,12394,432,28,26,1,12,67,4,2,2022
732,86603,LEELAN SF Express,29,1,8,Sat,Bikaner,JSM,KOTA,Weekly,2,28,28541,432,29,23,2,10,74,6,1,2022
733,41620,LEELAN SF Express,21,2,7,Tue,Bikaner,DLI,JDP,Weekly,3,38,10988,432,27,32,4,19,71,8,11,2022
734,54202,Vande Bharat Express,19,2,7,Thu,Bikaner,DLI,UDP,Twice in week,3,39,11784,432,27,27,1,5,66,7,9,2021
735,39408,Garbi Rath,26,3,8,Sun,Bikaner,Jpr,DLI,Weekly,1,23,22674,432,23,28,3,5,66,20,3,2020
736,64264,Suratgarh Express,17,2,7,Sat,Bikaner,Jpr,UDP,Daily,2,39,16077,432,33,27,3,16,69,20,4,2020
737,27761,LEELAN SF Express,22,2,6,Fri,Bikaner,BKN,KOTA,Weekly,3,26,20940,432,29,30,4,4,72,3,3,2021
738,54870,LEELAN SF Express,22,2,9,Wed,Bikaner,DLI,JDP,Twice in week,1,6,22267,432,22,30,1,15,74,18,4,2020
739,48347,BKN SF Express,19,2,5,Wed,Bikaner,JDP,UDP,Weekly,2,22,21818,432,23,27,4,16,69,30,8,2019
740,98515,Suratgarh Express,27,1,7,Sat,Bikaner,DLI,KOTA,Weekly,4,4,22406,432,34,34,4,21,69,8,10,2021
741,23896,Rajdhani Express,16,1,7,Fri,Bikaner,JSM,UDP,Weekly,2,32,22249,432,34,34,4,19,74,30,4,2021
742,54523,BKN SF Express,23,3,7,Thu,Bikaner,JDP,UDP,Daily,4,25,24626,432,33,32,4,14,68,21,11,2022
743,28224,Partap SF Express,13,1,6,Sat,Bikaner,Jpr,BKN,Weekly,2,39,27617,432,24,20,4,12,72,14,9,2022
744,11799,Suratgarh Express,12,3,9,Wed,Bikaner,JDP,JSM,Daily,1,26,12965,432,30,30,3,12,66,8,10,2019
745,45519,LEELAN SF Express,20,1,8,Wed,Bikaner,BKN,BKN,Twice in week,3,15,20296,432,27,32,3,13,72,29,5,2020
746,87754,Kota SGNR SF SPL,28,3,8,Wed,Bikaner,UDP,Jpr,Twice in week,4,35,28063,432,21,21,4,23,65,20,2,2021
747,79304,Vande Bharat Express,12,2,7,Sun,Bikaner,Jpr,DLI,Daily,3,7,24972,432,30,21,1,9,74,28,10,2021
748,49763,Rajdhani Express,26,1,5,Thu,Bikaner,BKN,Jpr,Twice in week,4,5,17801,432,30,22,3,20,68,3,1,2020
749,21673,Vande Bharat Express,27,1,8,Sat,Bikaner,JSM,JSM,Twice in week,1,19,26607,432,22,27,1,8,67,23,5,2020
750,19282,Partap SF Express,27,1,8,Sun,Bikaner,DLI,BKN,Weekly,3,38,20226,432,33,22,1,11,65,18,2,2019
751,37058,Partap SF Express,20,1,8,Tue,Bikaner,JDP,KOTA,Daily,1,35,16656,432,20,26,3,16,71,2,10,2022
752,49629,Vande Bharat Express,19,3,5,Tue,Bikaner,KOTA,JSM,Twice in week,2,26,16175,432,22,33,1,15,74,30,1,2021
753,63100,Garbi Rath,27,3,9,Sun,Bikaner,DLI,JDP,Daily,3,29,28733,432,26,24,3,12,66,10,2,2021
754,97287,Kota SGNR SF SPL,22,3,5,Wed,Bikaner,UDP,BKN,Daily,1,38,17271,432,31,33,4,13,66,16,7,2020
755,50645,LEELAN SF Express,23,3,9,Thu,Bikaner,JDP,UDP,Daily,2,18,29105,432,26,21,1,15,70,22,9,2022
756,52210,LEELAN SF Express,14,1,7,Sat,Bikaner,UDP,Jpr,Weekly,3,30,15301,432,22,24,2,18,65,8,9,2019
757,26780,Double Decker,29,1,8,Mon,Bikaner,KOTA,UDP,Daily,3,21,14866,432,32,24,4,5,73,29,6,2022
758,54913,Partap SF Express,24,1,6,Sat,Bikaner,JDP,DLI,Twice in week,2,18,21763,432,33,29,2,22,74,14,6,2021
759,62462,LEELAN SF Express,11,2,5,Mon,Bikaner,DLI,KOTA,Daily,4,22,26245,432,27,28,4,7,73,22,7,2019
760,50032,Shatabdi Express,27,2,6,Wed,Bikaner,BKN,JDP,Weekly,1,15,11488,432,25,33,3,11,71,2,3,2020
761,50710,Shatabdi Express,22,1,5,Tue,Bikaner,UDP,DLI,Daily,4,22,12700,432,23,34,4,11,69,8,3,2020
762,92217,Suratgarh Express,11,3,8,Wed,Bikaner,Jpr,JDP,Weekly,1,3,23315,432,21,30,2,13,70,30,2,2021
763,15264,Kota SGNR SF SPL,11,2,8,Tue,Bikaner,KOTA,Jpr,Daily,1,40,29400,432,30,26,3,9,71,1,10,2020
764,64926,Garbi Rath,17,2,5,Fri,Bikaner,DLI,KOTA,Weekly,2,27,29092,432,21,31,3,14,68,4,6,2020
765,46224,Kota SGNR SF SPL,16,2,5,Tue,Bikaner,KOTA,UDP,Daily,3,22,21778,432,26,25,4,21,69,4,3,2020
766,31875,Vande Bharat Express,23,3,8,Mon,Bikaner,KOTA,JDP,Twice in week,3,23,19437,432,21,29,2,14,73,15,7,2020
767,44350,Partap SF Express,10,3,8,Mon,Bikaner,JSM,Jpr,Twice in week,2,37,24646,432,24,20,3,19,74,10,8,2019
768,25365,Rajdhani Express,25,1,7,Thu,Bikaner,JSM,DLI,Weekly,2,8,13332,432,29,28,4,11,71,18,9,2021
769,11547,Garbi Rath,24,1,5,Fri,Bikaner,JSM,BKN,Daily,2,13,10374,432,30,27,1,17,72,19,6,2019
770,95061,Suratgarh Express,18,1,9,Sun,Bikaner,DLI,Jpr,Twice in week,3,28,10358,432,21,22,3,16,71,4,8,2020
771,13254,Double Decker,13,3,5,Wed,Bikaner,Jpr,KOTA,Weekly,4,4,13906,432,31,24,4,15,74,10,8,2020
772,65182,LEELAN SF Express,23,2,5,Fri,Bikaner,KOTA,UDP,Weekly,2,19,27891,432,27,25,4,18,68,1,6,2020
773,47941,Suratgarh Express,25,1,8,Mon,Bikaner,DLI,BKN,Daily,2,24,11853,432,28,23,4,8,65,9,1,2021
774,67554,LEELAN SF Express,11,2,7,Mon,Bikaner,DLI,JSM,Daily,2,18,24912,432,20,28,3,6,68,16,11,2019
775,78987,Double Decker,22,3,8,Sat,Bikaner,BKN,UDP,Weekly,2,22,26679,432,27,20,2,15,73,19,3,2022
776,80399,Suratgarh Express,10,1,9,Fri,Bikaner,Jpr,UDP,Weekly,1,36,29077,432,34,27,1,12,74,16,4,2019
777,33169,Kota SGNR SF SPL,16,2,8,Thu,Bikaner,KOTA,BKN,Twice in week,1,19,28215,432,26,33,1,10,73,16,6,2019
778,78967,Vande Bharat Express,15,2,5,Tue,Bikaner,JSM,KOTA,Twice in week,1,32,14234,432,31,34,2,18,74,22,8,2020
779,93938,Partap SF Express,15,1,7,Wed,Bikaner,UDP,BKN,Twice in week,1,12,26292,432,31,20,2,12,70,23,11,2021
780,57727,LEELAN SF Express,28,3,5,Fri,Bikaner,UDP,DLI,Twice in week,3,28,19147,432,22,27,4,16,71,16,6,2019
781,92140,Suratgarh Express,28,1,9,Fri,Bikaner,Jpr,JSM,Twice in week,4,3,11219,432,23,31,1,14,69,17,9,2022
782,82957,Double Decker,15,2,5,Wed,Bikaner,Jpr,Jpr,Weekly,3,24,23622,432,30,26,3,9,70,12,4,2022
783,45330,Kota SGNR SF SPL,23,1,8,Sun,Bikaner,KOTA,KOTA,Daily,3,40,24352,432,23,20,2,12,74,27,8,2022
784,14317,LEELAN SF Express,21,2,7,Thu,Bikaner,KOTA,BKN,Weekly,2,13,23392,432,24,28,2,8,66,20,10,2022
785,24376,Shatabdi Express,10,2,9,Thu,Bikaner,KOTA,JSM,Weekly,1,3,13551,432,32,34,1,10,66,9,3,2021
786,63655,Double Decker,24,1,6,Sat,Bikaner,Jpr,Jpr,Weekly,2,5,13816,432,30,26,4,12,67,20,2,2021
787,74331,BKN SF Express,11,1,9,Wed,Bikaner,Jpr,Jpr,Daily,4,16,24797,432,22,33,2,11,68,10,1,2021
788,55955,Rajdhani Express,22,1,9,Fri,Bikaner,Jpr,DLI,Weekly,1,12,16006,432,28,23,1,10,69,27,3,2020
789,16853,Partap SF Express,20,1,5,Sun,Bikaner,UDP,Jpr,Twice in week,3,34,25762,432,32,34,2,22,73,28,5,2020
790,45087,Garbi Rath,19,1,8,Sat,Bikaner,Jpr,BKN,Weekly,1,6,27681,432,33,27,2,9,74,13,9,2019
791,42491,Vande Bharat Express,11,2,5,Wed,Bikaner,UDP,Jpr,Twice in week,1,36,29400,432,24,27,4,6,67,2,1,2022
792,73130,Shatabdi Express,19,1,8,Wed,Bikaner,Jpr,JSM,Daily,2,10,28540,432,24,32,4,21,69,13,10,2019
