,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
581,73530,Rameshwaram Humsafar Express,16,2,6,Wed,Jodhpur,Jpr,UDP,Twice in week,3,25,22817,861,29,31,1,23,73,26,2,2019
582,58352,JODHPUR INTERCITY SF Express,29,2,9,Tue,Jodhpur,RNT,RNT,Daily,2,33,10699,861,27,33,2,19,66,28,5,2022
583,28977,Double Decker,27,3,5,Sat,Jodhpur,JSM,JDP,Twice in week,1,19,21496,861,27,24,4,21,69,29,2,2022
584,23557,RNT SF Express,12,3,6,Sat,Jodhpur,UDP,Jpr,Weekly,1,3,20814,861,30,32,1,6,69,20,4,2020
585,31215,Mandore SF EXpress,10,1,9,Sun,Jodhpur,UDP,BKN,Twice in week,2,3,26971,861,23,29,4,10,73,23,9,2022
586,59370,JODHPUR INTERCITY SF Express,11,3,9,Sat,Jodhpur,UDP,BME,Daily,1,20,14285,861,22,26,2,14,69,9,7,2022
587,46236,JODHPUR INTERCITY SF Express,29,1,7,Wed,Jodhpur,BME,BME,Twice in week,2,16,11149,861,20,33,4,15,66,29,7,2021
588,75000,Rajdhani Express,11,2,7,Sat,Jodhpur,BKN,RNT,Weekly,1,9,28707,861,23,29,3,7,72,21,10,2021
589,39637,Marudhar Express,13,3,9,Mon,Jodhpur,UDP,JDP,Daily,2,34,17660,861,24,34,1,6,67,11,8,2019
590,38477,Double Decker,22,3,9,Wed,Jodhpur,JSM,JSM,Weekly,2,15,16001,861,25,28,3,21,65,12,5,2021
591,47500,Rajdhani Express,23,3,6,Mon,Jodhpur,RNT,JDP,Twice in week,3,13,11629,861,25,22,3,20,70,9,11,2022
592,51316,Marudhar Express,29,3,5,Wed,Jodhpur,JSM,RNT,Weekly,3,8,29829,861,25,26,4,13,74,1,4,2019
593,25350,Rajdhani Express,25,1,8,Mon,Jodhpur,UDP,Jpr,Daily,2,16,23714,861,20,29,3,20,65,3,2,2019
594,94512,Ranikhet Epress,12,1,5,Fri,Jodhpur,JSM,BKN,Twice in week,3,7,20598,861,24,21,1,7,71,18,4,2020
595,84642,Double Decker,20,1,9,Wed,Jodhpur,JSM,JSM,Daily,2,6,25464,861,22,33,4,19,71,11,3,2019
596,45827,RNT SF Express,28,3,6,Sun,Jodhpur,JSM,JSM,Twice in week,1,19,26528,861,25,34,2,17,66,30,11,2019
597,43339,Barmer SF Express,29,2,7,Fri,Jodhpur,JDP,BME,Twice in week,3,29,10682,861,29,31,3,10,70,3,9,2021
598,73224,Mandore SF EXpress,11,1,7,Fri,Jodhpur,Jpr,BME,Daily,3,10,23636,861,22,34,3,23,66,7,11,2022
599,74061,Barmer SF Express,11,2,5,Mon,Jodhpur,BME,BKN,Weekly,1,28,10276,861,26,31,2,15,74,9,10,2022
600,18838,RNT SF Express,11,3,8,Sun,Jodhpur,Jpr,BME,Twice in week,1,33,19319,861,28,20,1,5,66,26,11,2022
601,96336,RNT SF Express,10,1,8,Wed,Jodhpur,JDP,JSM,Twice in week,1,7,16541,861,29,34,2,10,72,11,3,2022
602,18845,RNT SF Express,19,3,5,Thu,Jodhpur,BKN,RNT,Weekly,1,3,19674,861,31,27,1,13,72,21,6,2021
603,39037,Rajdhani Express,26,3,7,Wed,Jodhpur,BKN,JDP,Weekly,1,5,25000,861,24,29,3,17,71,14,11,2019
604,23529,RNT SF Express,10,1,9,Tue,Jodhpur,BKN,RNT,Weekly,1,9,28279,861,28,34,3,5,69,29,5,2021
605,60326,Rameshwaram Humsafar Express,27,3,7,Tue,Jodhpur,JSM,UDP,Twice in week,2,20,10514,861,28,27,2,21,68,18,11,2020
606,57471,Rameshwaram Humsafar Express,11,1,6,Wed,Jodhpur,BME,JSM,Daily,3,4,11478,861,24,25,2,16,71,21,6,2021
607,40912,Marudhar Express,25,1,6,Tue,Jodhpur,BKN,BKN,Weekly,1,17,20660,861,24,27,3,10,67,5,9,2019
608,92018,Double Decker,23,2,8,Sat,Jodhpur,Jpr,JSM,Daily,1,20,11148,861,29,31,1,20,68,25,9,2022
609,52686,Rameshwaram Humsafar Express,13,2,5,Sun,Jodhpur,Jpr,RNT,Weekly,3,18,18355,861,28,31,3,12,71,11,7,2022
610,92756,Barmer SF Express,12,3,6,Tue,Jodhpur,BKN,BKN,Daily,2,17,22317,861,20,24,3,19,72,5,8,2020
611,98488,Marudhar Express,28,3,7,Sat,Jodhpur,BME,BME,Daily,2,15,21912,861,30,29,3,20,72,28,5,2022
612,26541,Marudhar Express,13,3,8,Wed,Jodhpur,BKN,UDP,Weekly,1,10,25723,861,28,23,4,7,71,24,3,2022
613,89153,Barmer SF Express,12,3,5,Sat,Jodhpur,UDP,BKN,Daily,2,24,19506,861,27,34,1,10,74,6,2,2022
614,16373,Shatabdi Express,22,2,5,Sat,Jodhpur,JDP,RNT,Daily,3,18,23831,861,21,27,2,21,68,3,2,2021
615,56018,Ranikhet Epress,16,3,9,Thu,Jodhpur,Jpr,BKN,Twice in week,3,18,25794,861,24,29,4,22,69,1,5,2020
616,96623,Ranikhet Epress,23,3,7,Sat,Jodhpur,Jpr,RNT,Weekly,1,23,25961,861,27,32,2,18,66,18,9,2021
617,45165,Double Decker,20,3,7,Sat,Jodhpur,BKN,RNT,Weekly,3,5,24400,861,26,28,2,7,67,22,6,2022
618,28384,Double Decker,12,2,6,Sat,Jodhpur,JDP,RNT,Weekly,2,5,11381,861,28,34,1,19,68,2,10,2019
619,73494,RNT SF Express,26,1,5,Tue,Jodhpur,UDP,RNT,Daily,3,19,17037,861,26,33,1,9,65,16,4,2019
620,71697,Marudhar Express,22,3,6,Sun,Jodhpur,UDP,BME,Daily,3,9,24498,861,28,26,4,5,73,26,2,2022
621,31094,Shatabdi Express,25,2,6,Sun,Jodhpur,JDP,BME,Daily,2,16,15493,861,24,32,3,13,68,2,6,2020
622,95893,JODHPUR INTERCITY SF Express,22,1,8,Mon,Jodhpur,BME,Jpr,Daily,3,20,13123,861,24,28,2,18,67,29,10,2019
623,22367,Shatabdi Express,23,3,8,Fri,Jodhpur,JDP,BKN,Weekly,2,32,17478,861,24,25,3,4,73,28,11,2022
624,95840,Double Decker,22,2,5,Wed,Jodhpur,RNT,BME,Weekly,3,21,10969,861,31,25,3,17,73,12,3,2019
625,64907,JODHPUR INTERCITY SF Express,28,1,9,Tue,Jodhpur,BKN,JDP,Twice in week,1,13,21476,861,29,33,3,19,70,2,6,2022
626,77873,Barmer SF Express,29,1,5,Sat,Jodhpur,JSM,BME,Twice in week,2,29,26921,861,25,32,1,11,68,2,7,2020
627,32152,Mandore SF EXpress,22,3,6,Wed,Jodhpur,RNT,Jpr,Daily,1,21,25505,861,23,34,1,13,68,9,8,2022
628,83409,Ranikhet Epress,23,1,5,Wed,Jodhpur,JSM,BKN,Twice in week,1,4,18518,861,28,32,3,19,69,16,7,2022
629,51670,RNT SF Express,27,2,9,Sun,Jodhpur,Jpr,Jpr,Daily,3,34,17104,861,26,32,2,10,65,4,11,2021
630,68399,Ranikhet Epress,28,2,9,Thu,Jodhpur,Jpr,JDP,Daily,2,7,22885,861,22,26,2,11,67,20,2,2021
631,49376,Barmer SF Express,23,2,8,Wed,Jodhpur,BKN,JDP,Twice in week,1,14,12723,861,27,28,4,15,72,22,5,2022
632,46825,Shatabdi Express,28,2,6,Sun,Jodhpur,BME,JSM,Weekly,2,16,12199,861,25,31,1,23,71,18,8,2021
633,83299,Rameshwaram Humsafar Express,27,3,9,Wed,Jodhpur,BME,RNT,Daily,1,10,29080,861,31,20,2,9,65,15,4,2021
634,77149,Ranikhet Epress,14,2,7,Mon,Jodhpur,BME,UDP,Twice in week,2,24,25298,861,30,28,3,10,67,29,2,2019
635,27504,RNT SF Express,28,1,9,Fri,Jodhpur,Jpr,UDP,Daily,2,20,28533,861,26,22,3,6,72,7,6,2021
636,58907,Shatabdi Express,19,1,6,Sun,Jodhpur,JDP,BKN,Weekly,3,3,26447,861,22,21,4,23,74,30,9,2022
637,92518,Shatabdi Express,27,1,9,Mon,Jodhpur,BME,UDP,Weekly,1,34,25275,861,24,34,3,7,72,23,10,2021
638,62649,Ranikhet Epress,18,2,6,Wed,Jodhpur,JSM,Jpr,Weekly,2,13,27106,861,20,23,3,4,71,22,5,2021
639,32860,JODHPUR INTERCITY SF Express,16,1,7,Sun,Jodhpur,BME,Jpr,Twice in week,1,3,11562,861,26,22,2,11,65,26,10,2022
640,99229,Barmer SF Express,10,1,6,Sat,Jodhpur,RNT,BKN,Weekly,1,31,29776,861,20,34,3,23,73,19,9,2022
641,74750,Marudhar Express,12,1,9,Wed,Jodhpur,JSM,BKN,Weekly,3,27,27178,861,28,31,3,18,72,7,3,2019
642,74694,Mandore SF EXpress,23,2,7,Sat,Jodhpur,JSM,Jpr,Daily,3,5,28635,861,25,21,1,21,66,16,1,2021
643,44177,Double Decker,28,3,9,Mon,Jodhpur,JDP,Jpr,Twice in week,1,19,14676,861,29,23,2,5,66,25,1,2022
644,67031,Ranikhet Epress,26,2,5,Sat,Jodhpur,JDP,Jpr,Weekly,3,27,14450,861,29,31,4,5,69,20,1,2019
645,93063,RNT SF Express,17,1,9,Tue,Jodhpur,Jpr,BME,Weekly,1,34,13038,861,30,32,3,13,74,6,7,2022
646,32382,Shatabdi Express,27,2,5,Thu,Jodhpur,BME,JSM,Daily,1,10,18200,861,30,31,2,19,74,17,4,2020
647,70103,Double Decker,24,1,5,Fri,Jodhpur,BME,BME,Twice in week,2,14,19887,861,22,23,3,15,68,27,7,2021
648,55544,Barmer SF Express,14,3,8,Sun,Jodhpur,UDP,BKN,Weekly,3,22,28787,861,22,23,3,9,67,24,4,2021
649,34685,Mandore SF EXpress,25,1,6,Fri,Jodhpur,JDP,Jpr,Weekly,1,4,22036,861,21,24,3,4,70,2,2,2021
650,92033,Double Decker,22,1,8,Sat,Jodhpur,BME,RNT,Daily,2,21,25503,861,21,33,2,8,74,16,2,2022
651,59661,Double Decker,24,1,8,Thu,Jodhpur,RNT,JDP,Weekly,1,20,15207,861,28,28,1,17,65,4,10,2019
652,14356,Mandore SF EXpress,26,2,9,Sat,Jodhpur,BKN,UDP,Twice in week,2,24,28302,861,27,27,2,16,68,6,10,2022
653,58724,JODHPUR INTERCITY SF Express,23,1,7,Mon,Jodhpur,BME,BKN,Weekly,2,13,20181,861,26,27,2,10,65,13,4,2020
654,79721,Marudhar Express,11,1,7,Thu,Jodhpur,BKN,JDP,Twice in week,2,16,29179,861,23,20,3,15,70,25,4,2021
655,73738,Mandore SF EXpress,26,3,5,Fri,Jodhpur,JDP,Jpr,Weekly,2,14,28180,861,31,26,1,22,65,10,3,2022
656,37865,Double Decker,27,1,7,Fri,Jodhpur,JSM,RNT,Twice in week,1,18,22388,861,28,20,2,18,72,19,2,2022
657,64173,Double Decker,15,2,8,Fri,Jodhpur,Jpr,RNT,Twice in week,1,9,27798,861,27,28,4,23,70,13,9,2020
658,16426,Double Decker,23,3,7,Sun,Jodhpur,RNT,JDP,Twice in week,2,12,16351,861,24,30,4,21,71,7,4,2021
659,46947,Shatabdi Express,18,2,6,Sun,Jodhpur,BME,BME,Weekly,2,6,27424,861,26,31,2,18,73,14,3,2021
660,28436,Marudhar Express,25,1,8,Wed,Jodhpur,RNT,JDP,Twice in week,2,8,14095,861,23,28,4,18,73,5,10,2022
661,75986,Double Decker,18,3,8,Wed,Jodhpur,JSM,Jpr,Daily,1,28,27791,861,21,25,4,22,70,7,9,2022
662,58705,Barmer SF Express,13,1,5,Tue,Jodhpur,Jpr,JSM,Weekly,3,18,24588,861,24,34,3,6,66,5,4,2020
663,99449,RNT SF Express,20,2,9,Tue,Jodhpur,JSM,RNT,Daily,3,34,23420,861,24,25,3,14,69,13,7,2020
664,96939,Rameshwaram Humsafar Express,13,2,8,Sat,Jodhpur,JDP,JDP,Weekly,3,32,26636,861,29,26,2,5,70,16,11,2020
665,23217,JODHPUR INTERCITY SF Express,12,2,8,Sun,Jodhpur,JDP,Jpr,Weekly,2,29,17790,861,24,21,3,23,73,27,1,2019
666,54564,Rajdhani Express,28,2,5,Thu,Jodhpur,RNT,BKN,Twice in week,3,32,24423,861,27,22,2,18,71,8,1,2022
667,57421,Barmer SF Express,25,3,7,Sun,Jodhpur,JSM,JDP,Twice in week,2,25,15650,861,21,33,3,21,74,28,6,2019
668,55671,RNT SF Express,25,3,5,Tue,Jodhpur,RNT,BME,Twice in week,2,34,18780,861,20,24,1,20,74,7,9,2022
669,88884,Barmer SF Express,24,2,9,Mon,Jodhpur,Jpr,JDP,Daily,1,23,24586,861,24,25,2,20,65,12,2,2022
670,32989,JODHPUR INTERCITY SF Express,20,3,6,Fri,Jodhpur,UDP,JSM,Weekly,1,23,22006,861,31,21,3,6,66,25,11,2019
671,53030,RNT SF Express,16,2,7,Sat,Jodhpur,UDP,JDP,Weekly,3,24,12729,861,21,25,3,16,71,9,10,2021
672,71452,Marudhar Express,16,3,9,Tue,Jodhpur,Jpr,BKN,Twice in week,3,21,17529,861,23,28,1,23,69,29,2,2021
673,61506,Ranikhet Epress,12,3,9,Thu,Jodhpur,JDP,BKN,Twice in week,3,15,11991,861,26,22,2,15,69,7,2,2019
674,25360,Double Decker,11,1,9,Tue,Jodhpur,UDP,JSM,Twice in week,3,27,12846,861,28,24,4,8,66,16,2,2020
675,35287,Rameshwaram Humsafar Express,13,2,7,Mon,Jodhpur,JDP,RNT,Daily,1,21,12187,861,27,22,3,10,73,21,8,2021
676,62751,Mandore SF EXpress,21,2,7,Wed,Jodhpur,BKN,RNT,Daily,1,19,25324,861,28,31,3,4,70,12,9,2019
677,26461,Rajdhani Express,23,1,9,Tue,Jodhpur,Jpr,JSM,Weekly,3,30,15018,861,30,29,3,17,69,25,11,2021
678,99330,Rajdhani Express,13,2,7,Sun,Jodhpur,JDP,Jpr,Daily,1,7,27653,861,27,22,1,13,67,3,11,2021
679,23937,Rajdhani Express,26,3,6,Mon,Jodhpur,Jpr,JDP,Weekly,3,11,18128,861,30,26,3,16,73,6,1,2020
680,83328,Rameshwaram Humsafar Express,26,2,8,Mon,Jodhpur,JSM,JDP,Weekly,3,24,24701,861,24,28,1,12,65,18,9,2020
681,86490,Rameshwaram Humsafar Express,29,3,7,Wed,Jodhpur,RNT,Jpr,Weekly,2,12,24206,861,29,22,3,22,70,8,10,2021
682,12996,Barmer SF Express,27,2,9,Wed,Jodhpur,RNT,JSM,Weekly,2,25,17449,861,29,28,1,21,69,10,2,2022
683,20579,Barmer SF Express,23,1,8,Fri,Jodhpur,UDP,RNT,Daily,3,19,17005,861,21,20,4,13,74,5,3,2021
684,32506,Rajdhani Express,17,2,7,Mon,Jodhpur,JDP,BKN,Twice in week,2,27,18050,861,25,25,1,5,68,8,3,2019
685,81722,RNT SF Express,25,2,8,Fri,Jodhpur,BKN,UDP,Daily,1,5,29159,861,27,21,2,18,66,7,10,2021
686,46079,Marudhar Express,10,1,8,Sun,Jodhpur,BKN,RNT,Twice in week,3,25,20775,861,29,34,3,4,66,23,10,2022
687,26242,Double Decker,12,1,5,Mon,Jodhpur,BME,RNT,Daily,1,5,22263,861,24,33,4,5,66,28,9,2020
688,38963,Double Decker,14,3,7,Tue,Jodhpur,UDP,BKN,Twice in week,2,7,10904,861,26,23,2,17,72,17,5,2022
689,42557,Rajdhani Express,16,1,5,Thu,Jodhpur,Jpr,JDP,Twice in week,1,31,10697,861,23,34,3,20,66,15,10,2020
690,39454,Ranikhet Epress,14,1,5,Tue,Jodhpur,JDP,RNT,Twice in week,1,12,12878,861,23,31,2,21,65,3,2,2020
691,43550,Rajdhani Express,27,3,5,Thu,Jodhpur,RNT,RNT,Twice in week,2,4,18423,861,27,34,4,9,66,17,7,2021
692,42802,Rameshwaram Humsafar Express,22,1,8,Sun,Jodhpur,UDP,BME,Twice in week,3,24,29907,861,26,21,4,20,69,15,5,2021
693,82601,Shatabdi Express,23,3,8,Thu,Jodhpur,JSM,RNT,Weekly,2,34,17676,861,30,33,3,4,68,2,4,2022
694,94424,JODHPUR INTERCITY SF Express,15,2,6,Fri,Jodhpur,Jpr,JSM,Weekly,1,33,22360,861,20,20,3,17,74,8,9,2019
695,37096,Ranikhet Epress,26,1,8,Fri,Jodhpur,UDP,JDP,Daily,1,15,16744,861,22,33,3,4,66,22,9,2022
696,33723,Rajdhani Express,14,2,5,Mon,Jodhpur,RNT,BME,Daily,3,13,21591,861,21,24,4,10,70,6,2,2019
697,88149,Ranikhet Epress,27,1,7,Sat,Jodhpur,BKN,JDP,Twice in week,2,26,22344,861,27,20,3,9,70,5,7,2022
698,20129,JODHPUR INTERCITY SF Express,12,3,5,Wed,Jodhpur,BKN,JSM,Twice in week,3,12,24401,861,24,21,3,10,72,24,1,2021
699,92309,Rameshwaram Humsafar Express,14,3,7,Sat,Jodhpur,JSM,JSM,Twice in week,2,29,13644,861,27,22,3,7,72,1,2,2022
700,66795,Rameshwaram Humsafar Express,25,1,8,Thu,Jodhpur,BKN,Jpr,Weekly,2,20,29516,861,26,30,4,12,67,14,1,2020
701,47529,Shatabdi Express,25,3,7,Fri,Jodhpur,JSM,BME,Weekly,3,13,16677,861,26,33,3,23,73,26,4,2022
702,94266,Ranikhet Epress,25,1,6,Mon,Jodhpur,JSM,UDP,Twice in week,3,20,28059,861,24,27,4,10,73,27,5,2019
703,29777,Rajdhani Express,11,3,5,Wed,Jodhpur,Jpr,BME,Weekly,3,6,21117,861,21,33,1,8,71,17,1,2021
704,37735,JODHPUR INTERCITY SF Express,23,2,9,Thu,Jodhpur,UDP,JSM,Twice in week,2,6,12370,861,28,23,2,17,74,30,1,2020
705,97768,Double Decker,15,1,5,Sat,Jodhpur,RNT,JSM,Twice in week,2,34,20773,861,23,28,1,18,69,23,5,2022
706,88083,Shatabdi Express,18,3,6,Wed,Jodhpur,BME,BKN,Twice in week,3,34,26733,861,29,28,4,17,71,3,1,2019
707,95153,Rameshwaram Humsafar Express,24,3,6,Sat,Jodhpur,RNT,Jpr,Twice in week,1,25,19566,861,23,32,2,20,65,1,5,2020
708,37573,JODHPUR INTERCITY SF Express,23,1,7,Wed,Jodhpur,JDP,RNT,Twice in week,2,16,20799,861,24,30,1,15,72,26,9,2021
709,21173,Rajdhani Express,14,2,6,Mon,Jodhpur,Jpr,BME,Weekly,1,30,13429,861,31,28,3,18,65,18,4,2020
710,23794,JODHPUR INTERCITY SF Express,25,1,5,Tue,Jodhpur,JSM,BME,Daily,2,12,20935,861,25,21,3,19,66,22,6,2022
711,72856,JODHPUR INTERCITY SF Express,26,1,8,Mon,Jodhpur,BKN,JDP,Twice in week,2,27,28793,861,27,31,3,15,74,26,11,2019
712,16031,JODHPUR INTERCITY SF Express,11,2,8,Tue,Jodhpur,UDP,Jpr,Twice in week,1,14,15678,861,30,26,4,8,66,25,11,2020
713,79577,Double Decker,20,1,7,Mon,Jodhpur,RNT,BKN,Weekly,3,3,22405,861,23,22,1,22,71,13,6,2019
714,93724,Barmer SF Express,20,1,7,Mon,Jodhpur,BME,BME,Twice in week,3,4,23501,861,23,25,4,20,74,17,2,2021
715,30881,Marudhar Express,14,2,9,Thu,Jodhpur,BME,BME,Weekly,1,11,29297,861,30,27,1,4,71,13,10,2022
716,13124,Shatabdi Express,17,1,8,Sun,Jodhpur,JDP,UDP,Daily,3,10,17652,861,22,25,3,7,70,16,8,2020
717,14532,Shatabdi Express,11,3,9,Mon,Jodhpur,JSM,JDP,Daily,2,23,17128,861,21,28,4,11,69,17,9,2019
718,39447,Double Decker,10,2,9,Sun,Jodhpur,BKN,UDP,Daily,2,9,13455,861,26,26,1,10,68,26,2,2020
719,94373,Shatabdi Express,18,1,9,Tue,Jodhpur,BKN,JDP,Daily,2,31,20746,861,22,25,2,9,65,7,8,2020
720,95142,Rajdhani Express,17,3,8,Mon,Jodhpur,BKN,BKN,Weekly,3,30,12377,861,21,30,3,8,73,27,2,2020
721,55834,Rameshwaram Humsafar Express,24,2,9,Mon,Jodhpur,BKN,JDP,Daily,1,21,26217,861,27,21,2,17,72,27,1,2019
722,69319,Mandore SF EXpress,18,2,9,Tue,Jodhpur,JDP,BKN,Twice in week,1,5,17899,861,21,23,1,4,67,14,5,2020
723,61575,Double Decker,26,1,7,Wed,Jodhpur,BKN,BKN,Daily,1,18,14757,861,21,31,3,5,68,23,7,2020
724,16195,Mandore SF EXpress,24,1,7,Sat,Jodhpur,BME,JDP,Daily,2,31,24225,861,28,21,4,17,74,5,3,2019
725,33302,Rameshwaram Humsafar Express,16,1,5,Thu,Jodhpur,Jpr,RNT,Weekly,1,12,19490,861,27,27,1,16,69,11,6,2019
726,23804,Double Decker,24,1,7,Thu,Jodhpur,RNT,JSM,Weekly,3,33,22121,861,20,33,4,8,73,27,5,2022
727,38173,Rajdhani Express,12,1,8,Mon,Jodhpur,Jpr,BME,Daily,1,27,16551,861,21,25,2,12,71,30,2,2020
728,25929,Rajdhani Express,25,3,6,Mon,Jodhpur,RNT,UDP,Twice in week,1,34,18679,861,25,24,3,21,65,21,4,2021
729,28357,Shatabdi Express,22,2,5,Tue,Jodhpur,Jpr,Jpr,Daily,1,34,19546,861,23,31,4,21,67,15,10,2020
730,41713,Rameshwaram Humsafar Express,13,1,8,Mon,Jodhpur,JSM,JDP,Twice in week,3,5,16052,861,23,25,1,6,74,11,9,2020
731,31340,Rameshwaram Humsafar Express,11,3,6,Wed,Jodhpur,JDP,JDP,Daily,3,29,26611,861,23,30,3,11,71,14,5,2022
732,66187,Rameshwaram Humsafar Express,14,1,6,Wed,Jodhpur,JSM,JDP,Weekly,3,17,20353,861,25,32,4,20,72,8,8,2022
733,64412,Ranikhet Epress,18,1,7,Mon,Jodhpur,UDP,Jpr,Daily,2,33,25021,861,23,33,4,15,69,26,6,2019
734,12912,Barmer SF Express,29,1,6,Wed,Jodhpur,UDP,UDP,Daily,2,7,20051,861,23,24,4,8,74,16,4,2022
735,50573,Rameshwaram Humsafar Express,18,1,9,Sun,Jodhpur,JSM,JSM,Weekly,3,34,20332,861,27,32,1,16,67,23,3,2019
736,56245,Marudhar Express,26,3,5,Mon,Jodhpur,BKN,UDP,Daily,3,14,15839,861,27,25,4,23,69,30,6,2021
737,97515,Marudhar Express,28,1,5,Tue,Jodhpur,UDP,Jpr,Twice in week,2,24,28146,861,21,34,4,12,66,1,9,2020
738,64551,Rajdhani Express,15,1,8,Thu,Jodhpur,BME,UDP,Twice in week,2,10,26690,861,27,32,4,5,70,29,1,2020
739,47057,Shatabdi Express,29,2,8,Tue,Jodhpur,UDP,BKN,Daily,1,18,14305,861,23,29,1,4,71,5,3,2022
740,24760,Rajdhani Express,25,1,7,Mon,Jodhpur,BME,JSM,Weekly,1,22,13867,861,29,29,3,12,65,26,5,2021
741,84243,Ranikhet Epress,29,1,9,Fri,Jodhpur,BKN,JDP,Weekly,2,11,23418,861,29,27,2,15,71,23,3,2020
742,80643,JODHPUR INTERCITY SF Express,27,1,6,Wed,Jodhpur,BKN,Jpr,Weekly,3,24,12014,861,26,24,3,15,72,16,9,2021
743,43338,JODHPUR INTERCITY SF Express,11,2,9,Thu,Jodhpur,BKN,BKN,Twice in week,3,23,18152,861,20,31,4,23,69,22,7,2020
744,55760,Marudhar Express,16,3,5,Wed,Jodhpur,Jpr,JDP,Daily,1,14,12315,861,26,22,2,23,66,22,4,2019
745,78344,RNT SF Express,24,1,5,Wed,Jodhpur,JDP,Jpr,Twice in week,2,23,23607,861,24,32,3,19,71,16,2,2020
746,57271,Mandore SF EXpress,14,1,8,Thu,Jodhpur,BKN,Jpr,Weekly,1,25,23055,861,23,26,4,7,65,7,3,2019
747,51032,Mandore SF EXpress,20,3,8,Wed,Jodhpur,UDP,Jpr,Twice in week,3,17,28085,861,26,32,3,15,66,2,1,2020
748,49220,Barmer SF Express,15,2,7,Sun,Jodhpur,RNT,Jpr,Weekly,3,12,10511,861,30,28,3,23,66,16,4,2020
749,80108,JODHPUR INTERCITY SF Express,16,1,9,Fri,Jodhpur,BKN,RNT,Weekly,1,18,18231,861,24,32,3,12,67,20,7,2020
750,17186,Ranikhet Epress,19,3,8,Wed,Jodhpur,JSM,JSM,Twice in week,3,18,25797,861,20,33,4,4,68,14,4,2021
751,14283,JODHPUR INTERCITY SF Express,28,2,6,Tue,Jodhpur,BME,JDP,Daily,2,24,26633,861,27,20,1,9,65,30,7,2022
752,97320,RNT SF Express,11,2,9,Tue,Jodhpur,UDP,JDP,Weekly,3,11,29274,861,27,20,1,20,73,14,5,2022
753,70603,Ranikhet Epress,23,3,6,Tue,Jodhpur,JDP,RNT,Daily,1,19,27264,861,25,31,1,14,67,10,10,2022
754,18471,Shatabdi Express,22,1,5,Thu,Jodhpur,JDP,JDP,Twice in week,3,25,24261,861,27,24,4,11,65,4,7,2022
755,25148,Ranikhet Epress,15,3,8,Fri,Jodhpur,JSM,BME,Weekly,3,12,28565,861,31,26,1,13,66,5,10,2020
756,22603,Rameshwaram Humsafar Express,23,2,6,Mon,Jodhpur,JDP,UDP,Daily,1,24,16595,861,25,25,2,7,73,25,4,2020
757,29701,Ranikhet Epress,23,1,7,Mon,Jodhpur,BME,RNT,Daily,1,28,23097,861,29,33,3,16,65,2,7,2020
758,82943,Rajdhani Express,29,3,8,Thu,Jodhpur,JDP,BKN,Twice in week,2,31,21768,861,21,34,1,21,66,15,8,2022
759,15670,Double Decker,12,2,7,Tue,Jodhpur,Jpr,JSM,Weekly,3,12,22174,861,20,34,2,18,71,26,11,2022
760,91254,Double Decker,13,3,7,Thu,Jodhpur,UDP,BKN,Weekly,1,14,22654,861,22,20,1,23,70,4,8,2022
761,12754,Rameshwaram Humsafar Express,18,3,8,Tue,Jodhpur,BKN,BKN,Daily,2,8,13456,861,21,33,2,11,66,16,10,2021
762,68085,Barmer SF Express,15,1,6,Mon,Jodhpur,JSM,RNT,Twice in week,1,21,27984,861,30,21,2,10,67,14,1,2019
763,51647,Shatabdi Express,17,3,9,Sat,Jodhpur,JDP,RNT,Daily,1,4,19566,861,25,24,3,5,74,2,10,2019
764,97514,Rameshwaram Humsafar Express,10,3,7,Sun,Jodhpur,Jpr,RNT,Weekly,3,33,23443,861,27,33,1,10,71,5,2,2020
765,84597,Double Decker,29,3,7,Sun,Jodhpur,JDP,BKN,Weekly,1,33,17807,861,29,24,2,8,73,22,3,2019
766,25614,Barmer SF Express,11,3,9,Wed,Jodhpur,BKN,BKN,Daily,2,13,26483,861,28,34,4,23,70,28,8,2022
767,22612,Barmer SF Express,26,1,7,Tue,Jodhpur,JDP,Jpr,Twice in week,2,34,16934,861,27,28,2,19,74,3,5,2021
768,86533,Rameshwaram Humsafar Express,17,2,7,Thu,Jodhpur,RNT,BKN,Twice in week,1,25,14240,861,23,31,1,10,71,15,2,2022
769,59255,JODHPUR INTERCITY SF Express,26,2,9,Fri,Jodhpur,RNT,BKN,Twice in week,3,25,19643,861,20,26,2,16,69,1,10,2019
770,40210,Rameshwaram Humsafar Express,12,1,7,Wed,Jodhpur,UDP,BME,Weekly,1,3,20296,861,22,34,3,9,69,1,8,2021
771,72421,Double Decker,23,2,7,Thu,Jodhpur,BME,Jpr,Daily,1,14,13302,861,29,23,2,5,68,7,1,2020
772,89816,RNT SF Express,16,3,9,Fri,Jodhpur,RNT,BKN,Weekly,2,10,24631,861,26,31,1,10,68,23,4,2022
773,92461,RNT SF Express,28,2,5,Tue,Jodhpur,UDP,RNT,Daily,3,24,13287,861,20,33,4,23,74,15,6,2021
774,61795,Marudhar Express,14,3,8,Sat,Jodhpur,BME,JDP,Daily,2,11,25211,861,29,25,3,10,69,11,2,2020
