,Train No.,Train Name,No.of Coaches,Class of train,Revenue(lakhs),Day,Station_Name,Start_station,End_station,Frequency,No.Of PLatforms,Total Journey Hours,NO.Of passengers,Number of Dormitories,Dormitories Capacity,Dormitory utilized,Facility Quality Rating,Average Stay Duration,Revenue(THOUSANDS),Date,Month,Year
592,81964,Double Decker,17,2,6,Sun,Udaipur,Dli,Pali,Twice in week,5,10,11304,703,22,20,3,21,66,8,6,2021
593,71117,Dee Rzt Exp,14,3,12,Thu,Udaipur,JDP,BKN,Daily,3,9,27390,703,20,27,4,5,66,20,4,2021
594,71500,Double Decker,17,1,6,Sun,Udaipur,Jpr,Pali,Daily,3,21,29017,703,23,23,1,22,61,17,4,2021
595,38782,Humsafar Express,21,2,9,Fri,Udaipur,Mount Abu,Mount Abu,Twice in week,1,10,21495,703,24,25,4,14,67,12,11,2019
596,98083,Dee Rzt Exp,22,3,5,Sun,Udaipur,Dli,Dli,Weekly,4,25,17036,703,22,22,4,19,62,7,3,2022
597,30671,Humsafar Express,29,1,14,Tue,Udaipur,Pali,BKN,Twice in week,5,29,13979,703,20,25,1,16,70,5,2,2020
598,51998,Humsafar Express,28,2,10,Thu,Udaipur,Dli,BKN,Twice in week,4,29,16700,703,24,27,1,4,67,13,4,2021
599,10705,Double Decker,28,2,8,Tue,Udaipur,JDP,BKN,Daily,5,17,11596,703,23,25,3,5,60,28,10,2019
600,57021,Chetak Express,18,2,9,Thu,Udaipur,BKN,BKN,Daily,4,8,28555,703,21,23,3,21,67,22,3,2020
601,13016,Dee Rzt Exp,16,2,6,Fri,Udaipur,JDP,Dli,Twice in week,2,9,18531,703,22,23,3,7,65,18,3,2019
602,44648,Double Decker,10,2,8,Sat,Udaipur,Jpr,Dli,Daily,1,9,27674,703,29,26,1,4,60,29,4,2019
603,72427,Double Decker,10,3,11,Tue,Udaipur,BKN,JDP,Daily,1,27,21844,703,27,24,2,22,71,18,3,2022
604,96463,Humsafar Express,12,1,12,Thu,Udaipur,UDP,UDP,Daily,3,31,20197,703,22,27,2,18,71,21,9,2020
605,94789,Yoga Express,13,1,13,Tue,Udaipur,Mount Abu,Pali,Weekly,4,8,28991,703,21,24,4,10,62,5,1,2020
606,55389,Yoga Express,26,1,7,Mon,Udaipur,JDP,BKN,Daily,5,3,22605,703,29,20,4,15,60,6,3,2020
607,12668,Rajdhani Express,14,1,11,Mon,Udaipur,Pali,Dli,Twice in week,2,12,28524,703,23,20,1,19,61,8,11,2021
608,94112,Humsafar Express,27,2,6,Mon,Udaipur,UDP,UDP,Daily,2,15,22362,703,29,29,2,10,63,3,4,2021
609,30781,Chetak Express,17,2,6,Wed,Udaipur,Dli,JDP,Twice in week,5,9,11658,703,23,24,2,21,68,8,2,2022
610,35683,Rajdhani Express,20,1,10,Sun,Udaipur,BKN,JDP,Daily,4,17,20265,703,26,22,1,10,70,26,10,2021
611,85886,Garbi Rath,17,3,11,Fri,Udaipur,Jpr,JDP,Weekly,5,30,17697,703,22,29,1,13,69,1,10,2021
612,55465,Shatabdi Express,27,1,12,Sat,Udaipur,JDP,BKN,Weekly,1,32,27692,703,29,27,3,10,69,6,9,2020
613,53353,Yoga Express,20,2,12,Fri,Udaipur,Pali,BKN,Twice in week,5,15,24835,703,29,24,4,14,65,27,5,2022
614,92033,Double Decker,10,1,12,Fri,Udaipur,Jpr,JDP,Twice in week,3,34,12645,703,28,29,3,12,70,30,9,2019
615,90318,Rajdhani Express,28,3,9,Mon,Udaipur,JDP,Pali,Weekly,5,11,27619,703,26,28,4,17,71,19,9,2021
616,13235,Vande Bharat Express,26,3,6,Tue,Udaipur,Dli,Jpr,Twice in week,2,27,22764,703,29,20,1,13,62,12,7,2021
617,90267,Humsafar Express,27,3,8,Sat,Udaipur,Dli,JDP,Twice in week,5,27,12697,703,25,25,4,7,62,24,7,2021
618,64737,Yoga Express,28,2,11,Sun,Udaipur,Mount Abu,BKN,Weekly,2,10,28953,703,29,27,2,9,60,11,1,2020
619,68497,Garbi Rath,15,3,5,Mon,Udaipur,UDP,Jpr,Weekly,4,22,22497,703,24,29,3,9,64,4,8,2020
620,94465,Dee Rzt Exp,23,3,11,Thu,Udaipur,Pali,Dli,Weekly,3,32,29401,703,28,29,1,5,70,12,5,2019
621,84634,Shatabdi Express,26,2,8,Fri,Udaipur,JDP,Pali,Twice in week,3,4,21216,703,27,22,2,6,61,12,11,2021
622,68691,Yoga Express,13,3,8,Fri,Udaipur,JDP,JDP,Daily,5,17,25649,703,28,25,1,19,65,9,5,2022
623,67040,Shatabdi Express,20,2,11,Sat,Udaipur,BKN,JDP,Weekly,1,19,16156,703,20,28,2,15,71,2,1,2020
624,77416,ALL Puri SF Express,19,2,5,Thu,Udaipur,Dli,BKN,Daily,2,7,13540,703,21,25,2,13,70,11,2,2022
625,29123,Rajdhani Express,13,1,12,Thu,Udaipur,BKN,Dli,Twice in week,2,34,26307,703,26,26,4,10,64,25,2,2019
626,69861,Humsafar Express,14,2,7,Thu,Udaipur,Pali,JDP,Weekly,3,8,19059,703,20,21,1,5,60,16,6,2022
627,94021,Humsafar Express,19,3,6,Wed,Udaipur,JDP,BKN,Weekly,3,34,23121,703,25,20,1,18,60,20,2,2021
628,91358,ALL Puri SF Express,26,3,9,Sat,Udaipur,UDP,Dli,Twice in week,1,10,14697,703,25,25,2,23,69,8,4,2020
629,85682,Rajdhani Express,28,1,6,Thu,Udaipur,UDP,Mount Abu,Weekly,3,16,26350,703,26,28,1,6,64,1,4,2020
630,19873,Shatabdi Express,27,3,13,Sun,Udaipur,Pali,Mount Abu,Daily,4,30,29296,703,23,20,1,6,61,24,7,2019
631,29023,Dee Rzt Exp,22,3,7,Wed,Udaipur,Mount Abu,BKN,Daily,3,10,22898,703,28,24,2,4,70,1,4,2021
632,97572,ALL Puri SF Express,29,1,10,Sun,Udaipur,BKN,Mount Abu,Daily,5,20,13919,703,21,27,4,22,68,4,10,2020
633,86410,Rajdhani Express,15,2,14,Sun,Udaipur,BKN,UDP,Weekly,2,3,20198,703,25,22,2,6,62,13,5,2019
634,10053,Chetak Express,25,2,8,Sun,Udaipur,Jpr,BKN,Weekly,2,24,28012,703,23,24,4,21,65,1,6,2019
635,26112,Rajdhani Express,24,1,11,Sun,Udaipur,JDP,Dli,Daily,4,32,19691,703,27,20,3,10,60,6,8,2019
636,62174,Humsafar Express,15,1,6,Sun,Udaipur,JDP,Pali,Weekly,1,25,21395,703,24,26,4,15,64,15,8,2019
637,48809,Rajdhani Express,13,2,14,Fri,Udaipur,JDP,Mount Abu,Daily,2,5,15784,703,25,23,3,8,71,23,1,2021
638,94318,ALL Puri SF Express,27,1,13,Sat,Udaipur,Pali,UDP,Twice in week,1,28,19299,703,22,29,3,10,66,28,11,2020
639,34996,Chetak Express,22,1,13,Mon,Udaipur,BKN,Dli,Daily,4,27,11390,703,23,20,3,5,65,14,8,2020
640,84354,Dee Rzt Exp,24,1,8,Sun,Udaipur,Mount Abu,BKN,Weekly,5,22,26564,703,26,23,1,17,67,1,6,2021
641,69485,Dee Rzt Exp,25,3,6,Fri,Udaipur,Mount Abu,Jpr,Weekly,2,27,23791,703,20,23,2,12,61,15,1,2019
642,79209,Yoga Express,19,2,10,Sat,Udaipur,Mount Abu,UDP,Twice in week,1,14,18001,703,24,29,3,4,65,14,10,2022
643,68567,Garbi Rath,19,3,14,Tue,Udaipur,Mount Abu,BKN,Daily,1,21,19563,703,22,20,1,19,60,25,8,2020
644,71585,Double Decker,19,3,13,Fri,Udaipur,Dli,Jpr,Twice in week,3,24,17061,703,27,25,1,20,65,6,4,2021
645,63707,Chetak Express,25,3,7,Fri,Udaipur,Dli,BKN,Daily,1,34,21763,703,22,29,3,19,60,17,10,2022
646,76725,Garbi Rath,10,3,8,Tue,Udaipur,JDP,Dli,Daily,5,26,23673,703,27,25,1,12,65,21,7,2022
647,84405,Dee Rzt Exp,26,1,11,Mon,Udaipur,Mount Abu,Dli,Daily,2,30,14412,703,27,27,4,4,68,2,3,2019
648,92347,ALL Puri SF Express,19,1,8,Wed,Udaipur,UDP,BKN,Twice in week,1,33,20798,703,24,29,4,19,70,19,7,2022
649,85462,Humsafar Express,14,1,9,Sat,Udaipur,Pali,Pali,Weekly,5,10,15442,703,23,22,1,6,62,9,11,2022
650,21757,Yoga Express,29,3,12,Sat,Udaipur,Dli,Jpr,Daily,2,16,14347,703,29,20,2,4,63,9,4,2019
651,55178,Chetak Express,19,2,11,Sun,Udaipur,Dli,Dli,Twice in week,1,3,16143,703,23,20,3,15,63,29,1,2021
652,79275,Humsafar Express,19,3,11,Mon,Udaipur,Pali,Dli,Daily,5,15,20717,703,20,27,2,7,63,20,4,2022
653,61402,Dee Rzt Exp,22,1,5,Sun,Udaipur,Jpr,BKN,Twice in week,2,21,23729,703,21,22,1,22,61,2,4,2019
654,35305,ALL Puri SF Express,17,2,12,Thu,Udaipur,Pali,BKN,Weekly,1,18,17297,703,25,20,2,15,63,10,10,2022
655,97119,Vande Bharat Express,27,2,7,Sun,Udaipur,BKN,Jpr,Weekly,4,28,12706,703,21,23,3,22,63,26,9,2019
656,22233,Rajdhani Express,28,3,13,Thu,Udaipur,JDP,Jpr,Twice in week,4,6,23515,703,23,27,3,15,64,10,1,2021
657,21149,ALL Puri SF Express,17,2,14,Thu,Udaipur,JDP,Dli,Daily,5,19,15158,703,23,20,2,13,67,9,7,2020
658,51856,Rajdhani Express,17,3,13,Tue,Udaipur,UDP,Dli,Daily,2,6,11651,703,21,22,1,23,66,30,11,2019
659,71850,Humsafar Express,29,1,11,Thu,Udaipur,BKN,Pali,Daily,1,5,26123,703,21,23,3,23,69,28,5,2020
660,99377,Garbi Rath,25,1,6,Sat,Udaipur,Mount Abu,Dli,Weekly,5,33,15592,703,21,24,4,11,66,6,2,2019
661,59907,ALL Puri SF Express,12,1,8,Sat,Udaipur,Jpr,Pali,Twice in week,5,11,26544,703,29,26,2,4,66,24,6,2020
662,50209,Garbi Rath,29,3,9,Mon,Udaipur,UDP,JDP,Twice in week,2,9,29423,703,25,26,2,19,62,7,9,2021
663,12503,Chetak Express,16,2,12,Tue,Udaipur,UDP,Mount Abu,Weekly,4,32,21120,703,26,24,4,19,65,19,4,2020
664,66032,Chetak Express,28,1,10,Tue,Udaipur,BKN,BKN,Daily,2,20,23936,703,20,26,1,7,70,17,6,2019
665,85075,Garbi Rath,21,1,12,Sat,Udaipur,Pali,Jpr,Daily,1,7,29264,703,23,28,1,6,71,16,8,2020
666,87588,Rajdhani Express,12,1,5,Mon,Udaipur,Jpr,UDP,Weekly,2,18,24426,703,23,23,4,10,62,18,10,2020
667,31188,Rajdhani Express,18,2,14,Fri,Udaipur,Jpr,Dli,Weekly,5,19,23720,703,28,29,1,23,70,8,2,2022
668,86485,Chetak Express,26,3,12,Fri,Udaipur,Pali,Jpr,Twice in week,1,3,10433,703,22,23,3,20,70,15,1,2019
669,92052,Garbi Rath,10,3,5,Tue,Udaipur,Pali,UDP,Twice in week,1,10,20713,703,22,27,1,6,71,19,8,2020
670,67859,Shatabdi Express,20,3,5,Thu,Udaipur,Jpr,Mount Abu,Twice in week,1,26,13217,703,27,21,2,17,68,28,4,2019
671,30786,Shatabdi Express,18,1,11,Sun,Udaipur,Dli,Mount Abu,Twice in week,3,12,22121,703,26,22,2,6,62,15,11,2019
672,43794,Humsafar Express,24,3,7,Wed,Udaipur,Pali,Dli,Twice in week,1,12,14097,703,24,27,3,10,66,23,2,2020
673,50625,Shatabdi Express,18,2,11,Mon,Udaipur,Jpr,Pali,Twice in week,1,7,14560,703,20,23,3,10,68,18,1,2019
674,26127,Dee Rzt Exp,16,3,7,Fri,Udaipur,Dli,Dli,Weekly,2,11,18583,703,29,28,3,5,67,20,3,2022
675,17464,ALL Puri SF Express,19,3,14,Wed,Udaipur,Mount Abu,Dli,Weekly,3,8,21146,703,23,23,4,23,61,26,8,2022
676,25429,Humsafar Express,19,3,6,Tue,Udaipur,Mount Abu,Pali,Daily,2,30,14099,703,24,21,4,9,62,11,6,2019
677,46798,Rajdhani Express,27,3,14,Fri,Udaipur,JDP,JDP,Weekly,2,15,12320,703,24,25,2,10,63,23,4,2020
678,38443,Chetak Express,29,3,13,Wed,Udaipur,JDP,BKN,Weekly,4,5,12508,703,23,22,1,6,61,2,4,2019
679,74275,Chetak Express,17,2,5,Mon,Udaipur,BKN,JDP,Twice in week,2,5,22800,703,24,21,3,23,62,15,3,2019
680,11346,Double Decker,10,1,9,Tue,Udaipur,Dli,BKN,Twice in week,3,18,26891,703,27,22,2,15,65,23,1,2022
681,23904,Yoga Express,18,2,10,Fri,Udaipur,Jpr,Jpr,Weekly,4,21,11409,703,20,23,1,7,64,9,2,2021
682,35946,Rajdhani Express,19,2,5,Wed,Udaipur,Mount Abu,Dli,Weekly,4,23,11243,703,20,25,1,19,65,30,4,2020
683,38494,Double Decker,20,1,11,Tue,Udaipur,JDP,Dli,Twice in week,1,30,15392,703,22,21,2,8,65,6,11,2019
684,56040,Yoga Express,19,1,6,Tue,Udaipur,UDP,BKN,Weekly,5,27,16310,703,23,21,2,23,62,10,5,2019
685,35386,Rajdhani Express,29,3,11,Thu,Udaipur,Jpr,Dli,Weekly,4,19,13631,703,26,20,1,9,71,21,8,2021
686,73667,Humsafar Express,18,1,10,Thu,Udaipur,Jpr,BKN,Weekly,2,33,23128,703,29,24,2,11,61,19,10,2022
687,48802,Humsafar Express,21,1,5,Fri,Udaipur,BKN,BKN,Daily,5,14,11565,703,21,21,4,8,71,30,6,2022
688,17517,ALL Puri SF Express,20,3,7,Sun,Udaipur,JDP,JDP,Twice in week,2,23,14420,703,25,29,1,19,70,8,8,2019
689,18865,Shatabdi Express,27,3,9,Wed,Udaipur,Pali,Jpr,Twice in week,2,22,12279,703,28,26,3,19,61,1,5,2020
690,65493,Yoga Express,22,3,9,Wed,Udaipur,JDP,BKN,Twice in week,3,22,16937,703,20,23,4,18,66,7,5,2019
691,76432,Yoga Express,19,1,9,Sat,Udaipur,JDP,BKN,Daily,1,5,25975,703,25,22,1,12,68,17,4,2022
692,49862,Rajdhani Express,13,3,7,Tue,Udaipur,BKN,BKN,Daily,3,7,23834,703,29,21,3,19,65,16,2,2022
693,32663,Double Decker,23,2,12,Sun,Udaipur,Dli,Pali,Weekly,2,32,18473,703,27,24,2,22,62,15,1,2022
694,84527,Humsafar Express,13,1,10,Thu,Udaipur,Jpr,Pali,Weekly,5,10,24657,703,27,20,1,12,66,8,9,2021
695,19709,Humsafar Express,20,1,5,Thu,Udaipur,Dli,UDP,Daily,2,27,17206,703,21,21,4,11,65,18,8,2022
696,23108,Rajdhani Express,18,2,12,Sat,Udaipur,UDP,Jpr,Twice in week,2,6,17376,703,22,25,3,7,61,3,3,2020
697,21891,Dee Rzt Exp,13,3,11,Thu,Udaipur,Mount Abu,Mount Abu,Weekly,1,18,24711,703,22,27,2,11,66,19,9,2019
698,69176,Dee Rzt Exp,17,3,5,Thu,Udaipur,Dli,BKN,Daily,2,29,24961,703,22,24,1,16,61,24,9,2021
699,94711,Dee Rzt Exp,14,3,7,Tue,Udaipur,BKN,Jpr,Twice in week,2,29,27799,703,20,27,3,4,71,28,7,2021
700,79101,Shatabdi Express,10,3,11,Fri,Udaipur,UDP,BKN,Daily,1,12,13533,703,22,23,4,22,68,20,3,2021
701,93989,Vande Bharat Express,20,1,11,Mon,Udaipur,UDP,Mount Abu,Twice in week,4,15,26549,703,21,23,4,11,71,8,2,2019
702,94133,ALL Puri SF Express,23,1,5,Thu,Udaipur,UDP,UDP,Weekly,1,18,24718,703,29,22,3,12,64,6,9,2021
703,42230,Rajdhani Express,28,2,11,Wed,Udaipur,Dli,Pali,Weekly,4,14,26708,703,21,25,1,5,60,18,10,2020
704,47633,Shatabdi Express,12,2,5,Sun,Udaipur,Pali,Pali,Weekly,3,8,28221,703,23,26,3,23,71,2,9,2022
705,25142,Dee Rzt Exp,28,1,14,Sat,Udaipur,Mount Abu,Jpr,Weekly,1,22,23239,703,29,23,3,21,62,26,1,2021
706,90565,Rajdhani Express,28,1,5,Sun,Udaipur,Mount Abu,Jpr,Twice in week,4,23,19228,703,27,29,3,10,71,25,4,2019
707,34455,Shatabdi Express,18,1,12,Sun,Udaipur,JDP,Dli,Weekly,2,18,10825,703,26,22,3,13,71,1,10,2020
708,94486,Shatabdi Express,29,2,10,Mon,Udaipur,Mount Abu,JDP,Twice in week,1,14,10332,703,28,27,4,14,67,5,11,2021
709,78718,Vande Bharat Express,27,1,13,Thu,Udaipur,BKN,UDP,Twice in week,5,8,18593,703,27,25,2,7,69,30,7,2021
710,37284,Yoga Express,20,1,7,Wed,Udaipur,JDP,JDP,Daily,5,7,14870,703,25,27,1,14,61,13,6,2019
711,78906,Chetak Express,21,1,10,Tue,Udaipur,JDP,Jpr,Twice in week,3,12,16892,703,28,20,3,19,65,16,4,2022
712,57967,Dee Rzt Exp,16,2,12,Sat,Udaipur,Mount Abu,Jpr,Twice in week,1,18,24500,703,23,27,2,18,62,5,7,2021
713,10356,Shatabdi Express,13,2,13,Sat,Udaipur,Dli,JDP,Daily,3,11,21715,703,25,26,3,15,64,9,11,2020
714,86039,Humsafar Express,24,3,12,Thu,Udaipur,Dli,UDP,Daily,5,23,20697,703,26,28,2,11,67,4,4,2020
715,34061,Yoga Express,28,2,8,Wed,Udaipur,Mount Abu,BKN,Daily,2,22,15568,703,21,29,2,19,60,23,8,2022
716,74614,Garbi Rath,15,2,9,Tue,Udaipur,BKN,BKN,Daily,4,27,23406,703,23,27,4,20,60,27,6,2021
717,65373,Rajdhani Express,12,2,13,Wed,Udaipur,JDP,UDP,Weekly,5,30,11671,703,20,24,4,16,71,7,2,2021
718,70437,Shatabdi Express,24,1,11,Thu,Udaipur,BKN,Pali,Twice in week,2,9,22309,703,27,22,4,17,63,22,10,2020
719,84350,Garbi Rath,26,2,9,Fri,Udaipur,Dli,UDP,Weekly,4,8,26426,703,24,27,4,5,64,10,10,2022
720,22669,Yoga Express,17,2,14,Wed,Udaipur,Dli,BKN,Twice in week,3,3,18360,703,28,28,4,6,60,21,6,2021
721,88723,Humsafar Express,24,1,7,Fri,Udaipur,JDP,UDP,Daily,1,19,24641,703,29,22,2,5,71,28,9,2020
722,18076,Shatabdi Express,27,1,14,Sat,Udaipur,Jpr,Pali,Weekly,1,30,19518,703,23,25,3,15,67,22,3,2022
723,60227,Rajdhani Express,15,2,8,Tue,Udaipur,Jpr,Pali,Twice in week,5,30,29537,703,29,29,1,8,67,26,8,2020
724,43528,Humsafar Express,29,1,13,Tue,Udaipur,BKN,Dli,Weekly,5,30,14096,703,25,26,1,8,66,26,9,2019
725,29611,Garbi Rath,24,2,14,Fri,Udaipur,Mount Abu,BKN,Weekly,4,8,23607,703,28,25,2,6,60,2,3,2019
726,35118,Humsafar Express,10,3,11,Sat,Udaipur,JDP,Pali,Weekly,5,29,23235,703,20,23,3,20,63,17,1,2021
727,80807,Yoga Express,14,3,5,Mon,Udaipur,Dli,Mount Abu,Daily,2,20,13120,703,20,23,3,6,64,9,2,2020
728,44235,Rajdhani Express,11,2,11,Wed,Udaipur,Jpr,Pali,Twice in week,5,14,17457,703,24,24,2,19,62,24,4,2020
729,22443,Vande Bharat Express,15,1,13,Mon,Udaipur,Dli,BKN,Weekly,1,29,16666,703,29,27,3,5,70,26,11,2021
730,65469,Shatabdi Express,19,1,8,Mon,Udaipur,JDP,Mount Abu,Weekly,1,26,28336,703,22,23,2,5,71,9,5,2021
731,97416,Humsafar Express,10,1,8,Wed,Udaipur,Dli,Pali,Twice in week,3,3,10948,703,26,24,4,14,67,17,2,2022
732,56305,Humsafar Express,21,3,13,Sun,Udaipur,Mount Abu,Dli,Weekly,3,16,19754,703,29,29,1,16,71,18,7,2020
733,50829,Shatabdi Express,21,3,9,Thu,Udaipur,Dli,Jpr,Twice in week,5,9,21974,703,24,25,1,10,70,8,10,2022
734,15578,Vande Bharat Express,13,1,13,Mon,Udaipur,Pali,Pali,Twice in week,1,30,18293,703,23,20,4,6,62,28,7,2019
735,22728,Rajdhani Express,23,3,10,Sat,Udaipur,Jpr,Dli,Weekly,5,33,28774,703,20,27,1,6,67,13,6,2020
736,83749,Chetak Express,14,3,12,Sun,Udaipur,Jpr,BKN,Twice in week,2,23,14443,703,28,26,3,13,69,17,9,2021
737,58091,Garbi Rath,17,3,10,Thu,Udaipur,JDP,BKN,Daily,5,29,18861,703,25,29,2,17,64,19,6,2019
738,82969,Yoga Express,27,2,11,Wed,Udaipur,UDP,JDP,Weekly,2,23,28205,703,24,29,4,8,69,26,10,2020
739,94256,Humsafar Express,29,1,11,Sun,Udaipur,JDP,UDP,Twice in week,2,8,14331,703,22,24,4,23,71,30,1,2020
740,57637,Double Decker,25,3,7,Fri,Udaipur,JDP,JDP,Daily,2,14,20716,703,26,20,1,9,68,26,10,2019
741,19050,Yoga Express,29,1,8,Tue,Udaipur,JDP,UDP,Weekly,5,10,23574,703,23,23,3,9,68,30,10,2020
742,11351,Chetak Express,14,3,8,Thu,Udaipur,BKN,Pali,Twice in week,5,14,17082,703,29,29,2,14,68,16,2,2019
743,31624,Chetak Express,22,1,5,Sun,Udaipur,Jpr,Mount Abu,Daily,2,8,24667,703,25,27,2,20,68,15,6,2020
744,25854,Shatabdi Express,17,2,8,Fri,Udaipur,BKN,Jpr,Daily,2,11,26420,703,21,25,2,8,60,14,10,2020
745,36015,Chetak Express,12,3,14,Thu,Udaipur,Pali,Dli,Daily,3,9,13319,703,26,21,4,6,66,1,6,2021
746,64886,Vande Bharat Express,22,1,13,Sun,Udaipur,Dli,UDP,Daily,1,26,23827,703,23,21,4,12,67,7,6,2022
747,23417,Chetak Express,18,2,8,Sun,Udaipur,Dli,JDP,Twice in week,1,26,16576,703,22,22,4,10,69,18,3,2020
748,71960,Garbi Rath,29,1,11,Fri,Udaipur,Mount Abu,Pali,Daily,1,15,25773,703,28,22,2,18,69,28,5,2021
749,31247,Yoga Express,10,2,7,Thu,Udaipur,JDP,Pali,Weekly,4,20,18409,703,20,21,2,19,67,27,6,2021
750,25980,Yoga Express,27,1,11,Tue,Udaipur,BKN,UDP,Weekly,5,18,26800,703,27,23,3,13,67,29,3,2020
751,62121,Rajdhani Express,11,1,14,Tue,Udaipur,JDP,Pali,Weekly,2,5,12094,703,27,21,2,9,60,18,5,2019
752,91696,Chetak Express,16,1,13,Tue,Udaipur,Jpr,Dli,Twice in week,2,20,28866,703,23,27,4,10,68,24,3,2019
753,14758,Humsafar Express,19,2,11,Thu,Udaipur,JDP,UDP,Weekly,1,7,19653,703,27,28,1,15,71,26,2,2019
754,70226,Yoga Express,20,1,10,Wed,Udaipur,JDP,BKN,Daily,5,5,10282,703,21,23,1,14,61,10,6,2020
755,53742,Dee Rzt Exp,25,1,14,Thu,Udaipur,UDP,UDP,Twice in week,5,20,22639,703,26,25,1,5,66,14,6,2019
756,81467,Dee Rzt Exp,11,3,7,Sun,Udaipur,Mount Abu,Dli,Twice in week,5,10,25079,703,22,23,3,6,64,18,7,2019
757,76259,Rajdhani Express,24,1,5,Tue,Udaipur,Mount Abu,BKN,Daily,4,32,19449,703,23,28,4,4,68,13,1,2019
758,17217,Vande Bharat Express,28,3,12,Tue,Udaipur,Jpr,UDP,Twice in week,3,29,27992,703,22,26,2,18,65,26,11,2022
759,68256,Vande Bharat Express,19,3,9,Tue,Udaipur,Dli,Pali,Weekly,3,3,12301,703,26,23,4,7,66,14,9,2020
760,31240,ALL Puri SF Express,14,3,5,Tue,Udaipur,JDP,Mount Abu,Daily,5,22,20983,703,25,20,2,23,62,4,5,2022
761,13986,Vande Bharat Express,29,1,12,Sat,Udaipur,Dli,Pali,Weekly,3,3,11166,703,25,25,4,15,69,21,4,2019
762,85991,Humsafar Express,21,1,7,Tue,Udaipur,Pali,Pali,Weekly,1,23,25411,703,27,23,3,21,64,13,2,2019
763,91078,Rajdhani Express,24,3,6,Thu,Udaipur,Pali,BKN,Twice in week,4,33,19498,703,20,25,4,8,68,30,1,2021
764,23971,Chetak Express,18,2,11,Tue,Udaipur,JDP,Pali,Twice in week,1,5,10695,703,26,21,2,17,70,10,2,2021
765,37152,Vande Bharat Express,16,2,12,Tue,Udaipur,BKN,BKN,Weekly,4,21,11309,703,28,23,3,4,69,24,8,2019
766,60227,Shatabdi Express,29,2,11,Sun,Udaipur,Jpr,UDP,Daily,1,22,26508,703,29,27,1,12,65,4,2,2021
767,53197,Humsafar Express,13,2,5,Sun,Udaipur,BKN,Jpr,Daily,1,31,10507,703,29,21,1,14,64,15,6,2019
768,70889,Yoga Express,21,1,11,Fri,Udaipur,JDP,BKN,Weekly,5,5,16001,703,23,21,4,7,65,11,3,2020
769,14959,Humsafar Express,27,3,9,Sat,Udaipur,Pali,Mount Abu,Weekly,3,4,21114,703,29,27,3,10,62,17,10,2021
770,70246,Shatabdi Express,17,1,6,Tue,Udaipur,JDP,BKN,Twice in week,4,14,29357,703,21,23,2,8,60,29,6,2019
771,38339,Double Decker,15,2,13,Thu,Udaipur,Dli,Dli,Weekly,2,20,18136,703,25,29,1,8,70,3,11,2021
772,62960,Yoga Express,14,3,13,Wed,Udaipur,BKN,UDP,Daily,2,16,11785,703,24,23,2,23,64,6,1,2022
773,13979,ALL Puri SF Express,21,3,13,Sat,Udaipur,Pali,Pali,Weekly,4,3,12320,703,27,28,3,6,61,9,9,2019
774,88149,Vande Bharat Express,10,1,11,Sat,Udaipur,BKN,Dli,Weekly,2,21,22477,703,24,24,3,15,69,5,1,2019
775,56645,Vande Bharat Express,24,3,12,Fri,Udaipur,Dli,UDP,Weekly,5,9,24738,703,22,26,3,18,62,16,2,2019
776,85087,Garbi Rath,26,1,7,Sat,Udaipur,JDP,Pali,Weekly,3,22,17707,703,25,21,3,5,68,26,8,2019
777,25397,Double Decker,11,3,8,Sun,Udaipur,Dli,UDP,Twice in week,1,25,14645,703,29,27,1,15,63,23,5,2020
778,74886,Garbi Rath,16,1,7,Thu,Udaipur,JDP,Pali,Daily,1,20,20892,703,27,26,1,22,61,5,10,2022
779,16922,Chetak Express,11,1,5,Mon,Udaipur,Pali,Pali,Twice in week,3,7,21294,703,27,28,3,5,67,2,5,2022
780,35597,Shatabdi Express,16,1,5,Thu,Udaipur,Jpr,Pali,Daily,3,22,28226,703,20,27,2,12,70,21,11,2021
781,49180,Yoga Express,15,1,8,Sat,Udaipur,Jpr,Dli,Daily,5,6,13209,703,20,21,4,9,69,7,1,2019
782,21941,Humsafar Express,24,3,10,Tue,Udaipur,Dli,UDP,Daily,2,4,18441,703,28,26,3,6,63,26,2,2021
783,35492,ALL Puri SF Express,10,3,9,Mon,Udaipur,Mount Abu,Jpr,Weekly,2,4,16781,703,29,21,3,4,70,12,8,2020
784,17561,ALL Puri SF Express,15,2,8,Wed,Udaipur,Dli,Dli,Weekly,3,23,22636,703,20,25,2,15,64,21,4,2022
785,39982,Double Decker,24,1,11,Mon,Udaipur,JDP,Pali,Daily,4,10,11714,703,28,26,2,7,66,1,10,2020
786,32423,Double Decker,21,2,7,Fri,Udaipur,Dli,UDP,Weekly,3,27,29288,703,22,20,4,11,64,22,10,2019
787,97551,Humsafar Express,20,2,10,Mon,Udaipur,JDP,JDP,Twice in week,5,33,22001,703,28,29,2,9,65,27,10,2021
788,45414,Garbi Rath,10,1,5,Tue,Udaipur,JDP,Jpr,Twice in week,5,27,25525,703,21,28,3,5,61,20,8,2019
789,75888,Rajdhani Express,14,1,14,Thu,Udaipur,UDP,UDP,Weekly,3,6,11686,703,28,27,3,19,64,24,2,2022
790,75091,Rajdhani Express,11,1,6,Mon,Udaipur,Jpr,Jpr,Twice in week,5,27,15385,703,20,28,1,21,68,2,7,2022
